,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
141,142,15406.221298466704,4.9198146,3.9036773e-12,1.0622447e-10,2.3929310302562607e-09,7916346206799.692,7916346.2067996925
142,143,15406.221298466704,4.9363604,2.3976985e-11,6.5244693e-10,1.469774958562505e-08,1275938519158.6067,1275938.5191586067
143,144,15406.221298466704,4.9363832,1.3247113e-11,3.6047232e-10,8.120401693810887e-09,2309388832781.9927,2309388.832781993
144,145,15406.221298466704,4.9437227,7.5613749e-10,2.0575548e-08,4.6350779634399675e-07,40279291239.41454,40279.291239414546
145,146,15406.221298466704,4.9439244,1.2009233e-12,3.2678783e-11,7.361588596290346e-10,25357951381940.6,25357951.381940603
146,147,15406.221298466704,4.9578338,6.4343982e-11,1.7508887e-09,3.94424793099702e-08,469311366909.36346,469311.3669093635
147,148,15406.221298466704,4.96136761,6.13007614e-06,0.000166807848,0.0037577003133019023,4915580.4602168575,4.915580460216858
148,149,15406.221298466704,4.9671884,1.0405889e-10,2.8315863e-09,6.378748234517821e-08,288558460549.0139,288558.4605490139
149,150,15406.221298466704,4.9672132,2.4161929e-11,6.5747952e-10,1.4811119160630576e-08,1242724591858.9895,1242724.5918589896
150,151,15406.221298466704,4.9703436,1.5786787e-14,4.2958031e-13,9.677206791746375e-12,1898418302011899.0,1898418302.011899
151,152,15406.221298466704,4.972085,1.82143964e-07,4.95638915e-06,0.00011165316954592515,164366944.46308625,164.36694446308624
152,153,15406.221298466704,4.9731193,1.9335798e-10,5.2615383e-09,1.1852729483804144e-07,154737710200.2801,154737.7102002801
153,154,15406.221298466704,4.9732261,4.743992e-11,1.2909059e-09,2.9080389570335283e-08,630647006463.0171,630647.0064630171
154,155,15406.221298466704,4.98276806,1.52627067e-08,4.15319391e-07,9.355948676426235e-06,1948952815.3456106,1948.9528153456106
155,156,15406.221298466704,4.9948902,2.8828259e-12,7.8445687e-11,1.7671551772315894e-09,10243506481174.148,10243506.481174149
156,157,15406.221298466704,4.9959793,1.7083457e-10,4.6486446e-09,1.0472057810554305e-07,172745701506.35425,172745.70150635423
157,158,15406.221298466704,4.99636364,1.02463584e-08,2.78817595e-07,6.2809569229728325e-06,2879474513.291412,2879.4745132914118
158,159,15406.221298466704,4.99643326,3.81810095e-09,1.03895815e-07,2.3404732353019828e-06,7727112233.062967,7727.112233062967
159,160,15406.221298466704,4.99674702,1.00036841e-05,0.000272214093,0.006132199016494313,2948647.408213152,2.948647408213152
160,161,15406.221298466704,5.0004411,3.5706268e-11,9.7161701e-10,2.188773049243752e-08,824281381917.1052,824281.3819171052
161,162,15406.221298466704,5.0005684,3.4324663e-12,9.3402161e-11,2.104081482242115e-09,8573941199602.696,8573941.199602697
162,163,15406.221298466704,5.0108118,1.6429056e-12,4.4705739e-11,1.007091387913079e-09,17803607646838.867,17803607.646838866
163,164,15406.221298466704,5.0196948,3.7826413e-12,1.029309e-10,2.318736680180732e-09,7691619668417.947,7691619.668417947
164,165,15406.221298466704,5.0197058,8.1998271e-12,2.2312865e-10,5.026445375063714e-09,3548178101375.5366,3548178.1013755365
165,166,15406.221298466704,5.0226531,1.9427955e-10,5.2866156e-09,1.1909221178175327e-07,149492105635.1055,149492.1056351055
166,167,15406.221298466704,5.02268219,4.89264673e-09,1.33135686e-07,2.999163424778689e-06,5936000693.524747,5936.000693524747
167,168,15406.221298466704,5.02287817,1.28423926e-06,3.4945926e-05,0.0007872310489208056,22612106.556116275,22.612106556116274
168,169,15406.221298466704,5.0417056,3.6028902e-11,9.8039632e-10,2.208550322073545e-08,797005695923.4249,797005.6959234249
169,170,15406.221298466704,5.0417204,4.166049e-12,1.1336395e-10,2.5537633260997436e-09,6892618697316.947,6892618.697316947
170,171,15406.221298466704,5.0509534,2.3643169e-12,6.4336335e-11,1.4493122357653102e-09,12078670314215.406,12078670.314215407
171,172,15406.221298466704,5.0509682,2.589593e-13,7.0466415e-12,1.5874051488411712e-10,110278153052678.5,110278153.0526785
172,173,15406.221298466704,5.0547385,2.2055406e-11,6.0015815e-10,1.3519833056461948e-08,1291914473697.6921,1291914.4736976922
173,174,15406.221298466704,5.0547609,1.3063258e-12,3.5546933e-11,8.007699669345963e-10,21811801795394.996,21811801.795394994
174,175,15406.221298466704,5.06987095,1.66483218e-07,4.53023858e-06,0.00010205322513956717,169622602.73494658,169.62260273494658
175,176,15406.221298466704,5.07212925,9.16701174e-06,0.000249447097,0.005619323822532523,3076423.895579744,3.0764238955797443
176,177,15406.221298466704,5.0725799,2.3187393e-14,6.3096105e-13,1.4213734373086324e-11,1215923597283628.2,1215923597.2836282
177,178,15406.221298466704,5.07796335,2.84235881e-07,7.73445117e-06,0.00017423490910919455,98877462.39336048,98.87746239336047
178,179,15406.221298466704,5.0844002,1.8166525e-12,4.9433627e-11,1.11359720703415e-09,15411817474894.283,15411817.474894283
179,180,15406.221298466704,5.0844889,2.1080207e-11,5.7362159e-10,1.2922041853850278e-08,1328091867498.0017,1328091.8674980018
180,181,15406.221298466704,5.0928664,1.3068468e-11,3.556111e-10,8.010893368442873e-09,2131735755570.4133,2131735.7555704135
181,182,15406.221298466704,5.0928741,5.6340444e-12,1.5331016e-10,3.45363579889186e-09,4944652929439.935,4944652.929439935
182,183,15406.221298466704,5.0942636,8.5641749e-10,2.3304306e-08,5.249788415336434e-07,32502377530.247116,32502.377530247115
183,184,15406.221298466704,5.09441757,9.34239097e-07,2.54219394e-05,0.0005726830250261436,29792245.796038285,29.792245796038284
184,185,15406.221298466704,5.1027384,2.4465185e-10,6.6573151e-09,1.4997013289869022e-07,113210441148.92752,113210.44114892752
185,186,15406.221298466704,5.1029115,2.8398642e-10,7.7276638e-09,1.740819909958713e-07,97519893205.33443,97519.89320533443
186,187,15406.221298466704,5.11015558,1.38687162e-09,3.77386975e-08,8.501440768374399e-07,19884115191.697876,19884.115191697874
187,188,15406.221298466704,5.110323,3.909539e-11,1.0638396e-09,2.396524217587615e-08,705300671082.1742,705300.6710821742
188,189,15406.221298466704,5.1119223,1.8064183e-10,4.9155142e-09,1.1073237031382598e-07,152501404291.67883,152501.40429167883
189,190,15406.221298466704,5.1120667,3.0492364e-12,8.2973947e-11,1.869163826668483e-09,9033670976544.225,9033670.976544224
190,191,15406.221298466704,5.1123247,3.9333349e-11,1.0703148e-09,2.411110963142345e-08,700210606933.0986,700210.6069330986
191,192,15406.221298466704,5.1123743,8.0367709e-12,2.1869166e-10,4.9264928916308055e-09,3426852264916.204,3426852.264916204
192,193,15406.221298466704,5.1198678,1.5516333e-10,4.2222088e-09,9.511420093943017e-08,176717502853.1275,176717.50285312752
193,194,15406.221298466704,5.1244049,4.5855597e-11,1.2477943e-09,2.810920896873979e-08,596378850847.1714,596378.8508471714
194,195,15406.221298466704,5.1248703,1.0814502e-11,2.9427757e-10,6.629225579831713e-09,2528073740668.9756,2528073.7406689757
195,196,15406.221298466704,5.1333175,1.2359874e-12,3.3632926e-11,7.576529449464886e-10,22010832861757.953,22010832.861757953
196,197,15406.221298466704,5.1433401,3.7113604e-11,1.0099126e-09,2.2750419112830585e-08,728745760933.6617,728745.7609336617
197,198,15406.221298466704,5.1433525,1.6229278e-11,4.416211e-10,9.948451150113066e-09,1666505803387.5818,1666505.8033875818
198,199,15406.221298466704,5.1436596,2.3455237e-13,6.3824948e-12,1.4377921156370886e-10,115289143819186.58,115289143.81918658
199,200,15406.221298466704,5.1436629,2.9574388e-12,8.0476008e-11,1.8128924423655205e-09,9143482486151.748,9143482.486151747
200,201,15406.221298466704,5.1500244,1.4535029e-12,3.9551824e-11,8.909886562543126e-10,18535364742550.363,18535364.742550362
201,202,15406.221298466704,5.1523442,1.071653e-10,2.9161165e-09,6.569169324952176e-08,251059182658.60745,251059.18265860746
202,203,15406.221298466704,5.1523705,1.8348711e-10,4.9929385e-09,1.124765100770609e-07,146628396003.53665,146628.39600353665
203,204,15406.221298466704,5.15424156,5.94244511e-06,0.000161702148,0.003642683604844483,4522571.222622011,4.522571222622011
204,205,15406.221298466704,5.1561809,2.1735608e-11,5.91456e-10,1.3323798779342295e-08,1235061741584.245,1235061.741584245
205,206,15406.221298466704,5.16144276,9.80783443e-05,0.00266884756,0.0601214433046572,272871.6564213441,0.2728716564213441
206,207,15406.221298466704,5.1623187,1.8154559e-12,4.9401067e-11,1.1128636983317775e-09,14734138834555.14,14734138.83455514
207,208,15406.221298466704,5.16254139,2.37932851e-09,6.47448175e-08,1.4585142636540152e-06,11240868076.54351,11240.868076543511
208,209,15406.221298466704,5.162549,6.0254197e-11,1.6396002e-09,3.693546536351089e-08,443879446539.11304,443879.44653911307
209,210,15406.221298466704,5.1932888,7.32841072e-05,0.0019941621,0.044922723029259176,358515.28352677304,0.35851528352677303
210,211,15406.221298466704,5.1937575,3.368681e-11,9.1666469e-10,2.064981471684325e-08,779722393592.0322,779722.3935920323
211,212,15406.221298466704,5.19376707,1.18063488e-08,3.21267066e-07,7.237221785097034e-06,2224753425.148353,2224.753425148353
212,213,15406.221298466704,5.19413376,4.21175116e-07,1.14607574e-05,0.0002581778479097594,62350911.49128493,62.35091149128493
213,214,15406.221298466704,5.19414234,5.63011993e-09,1.53203359e-07,3.4512301220598356e-06,4664291803.716107,4664.291803716107
214,215,15406.221298466704,5.1961298,3.9003336e-12,1.0613348e-10,2.3908813619894022e-09,6725168514458.228,6725168.514458228
215,216,15406.221298466704,5.1962671,3.0891265e-10,8.4059408e-09,1.8936162213605406e-07,84905301011.5649,84905.3010115649
